Unnamed: 0,Tweets,id,lens,date,place,coordinateS,lang,source,likes,retweets,Clean_Tweet
664,"RT @BombshellDAILY: REPUBLICAN BRUTALLY RAPES HIS INTERN
Idaho Lawmaker Von Ehlinger raped his office intern, &amp; then released her name, unl…",1390269026400620545,144,2021-05-06 11:35:40,,,en,Twitter for Android,0,192,republican brutally rape intern idaho lawmaker von ehlinger raped office intern amp released name unl
665,"RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho…",1390268753963798531,140,2021-05-06 11:34:35,,,en,Twitter for iPhone,0,10365,kellcey story bear witness countless woman gone also offer message
666,"RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? 

@AITCofficial KA GUNDA-RAJ !! 
Women are raped, fa…",1390267950658056194,140,2021-05-06 11:31:24,,,en,Twitter Web App,0,288,kitni lasho aur khoon fake bologe aap kab tak sach chupaoge gundaraj woman raped
667,"#THAILAND: According to data from the Royal Thai Police, 1,965 complaints of #rape were filed between January 1 and December 31, 2019 https://t.co/DZYHcFKuSx #VAW",1390267601926955013,162,2021-05-06 11:30:00,,,en,TweetDeck,0,0,thailand according data royal thai police complaint rape filed january december vaw
668,"RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? 

@AITCofficial KA GUNDA-RAJ !! 
Women are raped, fa…",1390267288960393222,140,2021-05-06 11:28:46,,,en,Twitter for Android,0,288,kitni lasho aur khoon fake bologe aap kab tak sach chupaoge gundaraj woman raped
669,"RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? 

@AITCofficial KA GUNDA-RAJ !! 
Women are raped, fa…",1390266639145324549,140,2021-05-06 11:26:11,,,en,Twitter Web App,0,288,kitni lasho aur khoon fake bologe aap kab tak sach chupaoge gundaraj woman raped
670,"RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho…",1390266627707572230,140,2021-05-06 11:26:08,,,en,Twitter Web App,0,10365,kellcey story bear witness countless woman gone also offer message
672,RT @JusticeOzzie: @emmadegotardi Jarryd Hayne is another good Pentecostal you know. Morrison probably reconciles Hayne’s prison sentence as…,1390265327586398211,140,2021-05-06 11:20:58,,,en,Twitter for iPhone,0,11,jarryd hayne another good pentecostal know morrison probably reconciles hayne’s prison sentence
673,"See wetin baba ijesha don cause 

It’s a welcome development 

Enlighten your children about rape or sexual abuse , so they can be able to speak up when someone is trying to abuse them 

#rape #sexual #AbuseHasNoGender #babijesha #nijajournal #TrendingNow https://t.co/XYuHDNEcZh",1390265059985838083,279,2021-05-06 11:19:54,,,en,Twitter for iPhone,0,0,see wetin baba ijesha cause it’s welcome development enlighten child rape sexual abuse able speak someone trying abuse rape sexual abusehasnogender babijesha nijajournal trendingnow
674,RT @PixelProject: #South Africa: #rape crisis (Cape Town) 0214479762,1390264730489692165,68,2021-05-06 11:18:36,,,en,Twitter for Android,0,3,south africa rape crisis cape town
676,"RT @1thjordan: In these times, rape has become a disease that is rapidly plaguing or world. It was an honor to be able to use my gift to he…",1390262870865240067,140,2021-05-06 11:11:12,,,en,Twitter for iPhone,0,3,time rape become disease rapidly plaguing world honor able use gift
677,"RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? 

@AITCofficial KA GUNDA-RAJ !! 
Women are raped, fa…",1390262805605982208,140,2021-05-06 11:10:57,,,en,Twitter for Android,0,288,kitni lasho aur khoon fake bologe aap kab tak sach chupaoge gundaraj woman raped
678,"RT @WesternSaharaQ: The Spanish Justice is looking for #BrahimGhali for cases of #Genocide, #Torture, #Rape etc..
This is the true Face of…",1390261008602648579,139,2021-05-06 11:03:48,,,en,Twitter for Android,0,3,spanish justice looking brahimghali case genocide torture rape etc true face
680,"RT @do_kinder: #NobelPrize overlooks history of #rape and #corruption in 2020 when awarding #NobelPeacePrize to @WFP.

@GoogleExpertUK @DrU…",1390260057812656132,140,2021-05-06 11:00:02,,,en,Twitter Web App,0,18,nobelprize overlook history rape corruption awarding nobelpeaceprize
681,"DOWNWARD DOG -&gt; leaves #Canadians feeling vulnerable to federal shenanigans..

#military #sexabuse #rape being kept undercover..

..until AFTER next fed #Election2021 

@JustinTrudeau #cdnpoli #onpoli #bcpoli #leafs #habs #canucks #qcpoli #nbpoli #nspoli #abpoli #skpoli #mbpoli https://t.co/0uRQtvtK8E",1390259710364995585,305,2021-05-06 10:58:39,,,en,Twitter for Android,0,1,downward dog leaf canadian feeling vulnerable federal shenanigan military sexabuse rape kept undercover next fed election cdnpoli onpoli bcpoli leaf habs canuck qcpoli nbpoli nspoli abpoli skpoli mbpoli
682,"RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? 

@AITCofficial KA GUNDA-RAJ !! 
Women are raped, fa…",1390259641414668290,140,2021-05-06 10:58:22,,,en,Twitter for Android,0,288,kitni lasho aur khoon fake bologe aap kab tak sach chupaoge gundaraj woman raped
683,RT @JusticeOzzie: @BBBubby77 @davidbewart Christian Porter sporting that ‘allegedly innocent’ look. #auspol #ChristianPorter #LNPCrimeFamil…,1390259555251089410,140,2021-05-06 10:58:02,,,en,Twitter for Android,0,6,christian porter sporting ‘allegedly innocent’ look auspol christianporter lnpcrimefamil
684,"RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? 

@AITCofficial KA GUNDA-RAJ !! 
Women are raped, fa…",1390259501429780480,140,2021-05-06 10:57:49,,,en,Twitter Web App,0,288,kitni lasho aur khoon fake bologe aap kab tak sach chupaoge gundaraj woman raped
685,"RT @the_hindu: “No means no — the simplest of sentences has become the most difficult for some men to understand,” was the observation made…",1390259218339426306,140,2021-05-06 10:56:42,,,en,Twitter for Android,0,7,“no mean simplest sentence become difficult men understand” observation made
686,"RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? 

@AITCofficial KA GUNDA-RAJ !! 
Women are raped, fa…",1390258706508435457,140,2021-05-06 10:54:40,,,en,Twitter for Android,0,288,kitni lasho aur khoon fake bologe aap kab tak sach chupaoge gundaraj woman raped
687,"RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? 

@AITCofficial KA GUNDA-RAJ !! 
Women are raped, fa…",1390258660987727872,140,2021-05-06 10:54:29,,,en,Twitter Web App,0,288,kitni lasho aur khoon fake bologe aap kab tak sach chupaoge gundaraj woman raped
689,"RT @RahelBerhe8: Many #rape victims of #Tigray have contracted sexually transmitted diseases, including #HIV., doctors say. Demand for #abo…",1390258328752828419,140,2021-05-06 10:53:09,,,en,Twitter Web App,0,17,many rape victim tigray contracted sexually transmitted disease including hiv doctor say demand abo
690,"RT @RahelBerhe8: Many #rape victims of #Tigray have contracted sexually transmitted diseases, including #HIV., doctors say. Demand for #abo…",1390258011571163139,140,2021-05-06 10:51:54,,,en,Twitter Web App,0,17,many rape victim tigray contracted sexually transmitted disease including hiv doctor say demand abo
691,"RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? 

@AITCofficial KA GUNDA-RAJ !! 
Women are raped, fa…",1390257983368548352,140,2021-05-06 10:51:47,,,en,Twitter for Android,0,288,kitni lasho aur khoon fake bologe aap kab tak sach chupaoge gundaraj woman raped
692,"RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? 

@AITCofficial KA GUNDA-RAJ !! 
Women are raped, fa…",1390257841601060867,140,2021-05-06 10:51:13,,,en,Twitter for Android,0,288,kitni lasho aur khoon fake bologe aap kab tak sach chupaoge gundaraj woman raped
693,"What is happening this days ?
Ans= #Rape #murder #crimes #lackofoxygen #justice #demand #increaseno.ofcovid-19 #examdemand #postpone #nightcurfew etc........
🚫💔",1390257821724205056,160,2021-05-06 10:51:09,,,en,Twitter for Android,2,0,happening day an rape murder crime lackofoxygen justice demand increasenoofcovid examdemand postpone nightcurfew etc
694,"RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? 

@AITCofficial KA GUNDA-RAJ !! 
Women are raped, fa…",1390257255241617411,140,2021-05-06 10:48:54,,,en,Twitter Web App,0,288,kitni lasho aur khoon fake bologe aap kab tak sach chupaoge gundaraj woman raped
695,"RT @RahelBerhe8: Many #rape victims of #Tigray have contracted sexually transmitted diseases, including #HIV., doctors say. Demand for #abo…",1390256473612058627,140,2021-05-06 10:45:47,,,en,Twitter for Android,0,17,many rape victim tigray contracted sexually transmitted disease including hiv doctor say demand abo
696,"RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? 

@AITCofficial KA GUNDA-RAJ !! 
Women are raped, fa…",1390256220133490688,140,2021-05-06 10:44:47,,,en,Twitter for Android,0,288,kitni lasho aur khoon fake bologe aap kab tak sach chupaoge gundaraj woman raped
697,"RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? 

@AITCofficial KA GUNDA-RAJ !! 
Women are raped, fa…",1390254989574959106,140,2021-05-06 10:39:53,,,en,Twitter Web App,0,288,kitni lasho aur khoon fake bologe aap kab tak sach chupaoge gundaraj woman raped
698,"RT @RahelBerhe8: Many #rape victims of #Tigray have contracted sexually transmitted diseases, including #HIV., doctors say. Demand for #abo…",1390254988425940993,140,2021-05-06 10:39:53,,,en,Twitter for iPhone,0,17,many rape victim tigray contracted sexually transmitted disease including hiv doctor say demand abo
699,"RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? 

@AITCofficial KA GUNDA-RAJ !! 
Women are raped, fa…",1390254377647046662,140,2021-05-06 10:37:27,,,en,Twitter Web App,0,288,kitni lasho aur khoon fake bologe aap kab tak sach chupaoge gundaraj woman raped
700,"Many #rape victims of #Tigray have contracted sexually transmitted diseases, including #HIV., doctors say. Demand for #abortions and emergency contraceptives has risen. #TigrayWarRapeVictims #WeaponizedRape @UN @Haavisto @EUCouncil @AnnLinde @USAmbUN https://t.co/njcRSvdHMb",1390254292561547264,274,2021-05-06 10:37:07,,,en,Twitter for iPhone,9,17,many rape victim tigray contracted sexually transmitted disease including hiv doctor say demand abortion emergency contraceptive risen tigraywarrapevictims weaponizedrape
701,"RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? 

@AITCofficial KA GUNDA-RAJ !! 
Women are raped, fa…",1390254235695017984,140,2021-05-06 10:36:54,,,en,Twitter for Android,0,288,kitni lasho aur khoon fake bologe aap kab tak sach chupaoge gundaraj woman raped
702,"Many #rape victims of #Tigray have contracted sexually transmitted diseases, including #HIV., doctors say. Demand for #abortions and emergency contraceptives has risen. #TigrayWarRapeVictims #WeaponizedRape @UN @Haavisto @EUCouncil @AnnLinde @USAmbUN https://t.co/9TMy069m6A",1390253689168871430,274,2021-05-06 10:34:43,,,en,Twitter for iPhone,0,1,many rape victim tigray contracted sexually transmitted disease including hiv doctor say demand abortion emergency contraceptive risen tigraywarrapevictims weaponizedrape
703,"RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? 

@AITCofficial KA GUNDA-RAJ !! 
Women are raped, fa…",1390253594121674752,140,2021-05-06 10:34:21,,,en,Twitter for iPhone,0,288,kitni lasho aur khoon fake bologe aap kab tak sach chupaoge gundaraj woman raped
704,"RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho…",1390252596586291211,140,2021-05-06 10:30:23,,,en,Twitter Web App,0,10365,kellcey story bear witness countless woman gone also offer message
705,"In these times, rape has become a disease that is rapidly plaguing or world. It was an honor to be able to use my gift to help fight against this plague. Kindly hit the link below to watch the Behind The Scenes of this amazing journey- Jordan Bangoji
https://t.co/Lq8Ar8wjng #rape https://t.co/J2HsbdtTv5",1390251455467167748,304,2021-05-06 10:25:51,,,en,Twitter for iPhone,6,3,time rape become disease rapidly plaguing world honor able use gift help fight plague kindly hit link watch behind scene amazing journey jordan bangoji rape
707,"b""RT @AmandaGreenUK: 200+ reviews on Amazon &amp; Goodreads **** Life could definitely be worse. Life could definitely be better. Here's my story\xe2\x80\xa6""",1390250622159663104,144,2021-05-06 10:22:32,,,en,Twitter Web App,0,20,review amazon amp goodreads life could definitely worse life could definitely better here storyxexxa
708,"RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho…",1390249895462903810,140,2021-05-06 10:19:39,,,en,Twitter for Android,0,10365,kellcey story bear witness countless woman gone also offer message
709,RT @JusticeOzzie: @emmadegotardi Jarryd Hayne is another good Pentecostal you know. Morrison probably reconciles Hayne’s prison sentence as…,1390248490328985603,140,2021-05-06 10:14:04,,,en,Twitter Web App,0,11,jarryd hayne another good pentecostal know morrison probably reconciles hayne’s prison sentence
710,"RT @DograSonakshi: Kitni lasho aur khoon ko FAKE bologe aap? Kab tak sach ko chupaoge? 

@AITCofficial KA GUNDA-RAJ !! 
Women are raped, fa…",1390247774805839872,140,2021-05-06 10:11:13,,,en,Twitter Web App,0,288,kitni lasho aur khoon fake bologe aap kab tak sach chupaoge gundaraj woman raped
711,"RT @MirrorNow: Controversial godman #AsaramBapu, who has been serving a life sentence in connection with a #rape case, tests #COVID positiv…",1390247344646639619,140,2021-05-06 10:09:31,,,en,Twitter for iPhone,0,1,controversial godman asarambapu serving life sentence connection rape case test covid positiv
712,"RT @MMR09876: @ShireenMazari1 @ImranKhanPTI @BBhuttoZardari @MuradAliShahPPP this is becoming too common in #sindh now, whenever you idiots…",1390246181331156996,140,2021-05-06 10:04:53,,,en,Twitter for Android,0,3,becoming common sindh whenever idiot
713,"Controversial godman #AsaramBapu, who has been serving a life sentence in connection with a #rape case, tests #COVID positive.
https://t.co/y0sqT1ZC60",1390246131930595329,150,2021-05-06 10:04:42,,,en,Twitter Web App,6,1,controversial godman asarambapu serving life sentence connection rape case test covid positive
